Time,vcu.INS.vy
612818173,0.0105204628780484
612840517,0.0107792029157281
612842974,0.010798329487443
612845722,0.0108021590858698
612848005,0.0108410976827145
612850550,0.0108451815322042
612862990,0.0110235661268234
612865761,0.0109564661979675
612868004,0.0109855774790049
612880574,0.0109580662101507
612883001,0.0109006771817803
612885768,0.0109565509483218
612887984,0.0109856901690364
612900668,0.0108728697523475
612903040,0.0108693800866604
612905780,0.0108426176011562
612911070,0.0108706373721361
612911349,0.0108983535319567
612913048,0.0109140640124679
612915559,0.0108632287010551
612918007,0.0108604887500405
612940660,0.0108392778784037
612943089,0.0107983611524105
612945536,0.0107677225023508
612948013,0.010713879019022
612950665,0.010749252513051
612957983,0.0103533240035176
612960666,0.0103778289631009
612963101,0.0103317126631737
612965604,0.0103760780766606
612967987,0.0104525461792946
612980709,0.0105824461206794
612983154,0.0106311617419124
612985622,0.0106255589053035
612987984,0.0105730686336756
612990715,0.0106053268536925
613013234,0.0106874303892255
613015597,0.0107308765873313
613017980,0.0107212215662003
613020690,0.0107857044786215
613022904,0.0107846800237894
613025597,0.0108296014368534
613027976,0.0107466820627451
613030668,0.0107413707301021
613040672,0.010609457269311
613043277,0.0105798346921802
613045520,0.010564130730927
613060711,0.0102035142481327
613062955,0.0101797422394156
613065537,0.0101615628227592
613067995,0.0101469494402409
613080471,0.0102676600217819
613082933,0.0102858506143093
613100479,0.0104873031377792
613102922,0.0104754753410816
613105580,0.0105428649112582
613108029,0.0106119317933917
613117969,0.0107264444231987
613120489,0.0107721658423543
613122924,0.0108132921159267
613125658,0.0109254140406847
613128210,0.0109719205647707
613157977,0.0109917735680938
613160522,0.0110127478837967
613162927,0.00962891895323992
613165589,0.0095820426940918
613180471,0.00926455389708281
613182918,0.00931833311915398
613185580,0.00927439052611589
613187996,0.00928089395165443
613190621,0.00927105266600847
613200536,0.00924394559115171
613202901,0.00924743991345167
613205581,0.0092909149825573
613208029,0.00928992405533791
613210478,0.00932653713971376
613212953,0.00933631602674723
613215580,0.00934257358312607
613217968,0.00938580743968487
613240487,0.00949929747730494
613242995,0.00951455999165773
613245525,0.00948512833565474
613247998,0.00949197076261044
613262916,0.00943978503346443
613265606,0.00954616628587246
613268001,0.00956761930137873
613280469,0.0095304474234581
613283011,0.00953430589288473
613285581,0.00949626974761486
613297985,0.00944916345179081
613300488,0.00944863725453615
613310442,0.00926766358315945
613312942,0.00931877363473177
613340498,0.00946205854415894
613342997,0.00947007164359093
613345588,0.00945363193750381
613362937,0.00947504118084908
613365535,0.00958080869168043
613377996,0.0103889834135771
613380445,0.0103926789015532
613382992,0.0104760155081749
613400483,0.0106806773692369
613402927,0.0106800254434347
613405611,0.0107197659090161
613410497,0.0107376966625452
613412963,0.0107734743505716
613415524,0.0108563667163253
613418035,0.01084856223315
613420449,0.0108680976554751
613440469,0.0108474968001246
613442967,0.0108767636120319
613445530,0.010894344188273
613448031,0.0109003596007824
613450469,0.0108972741290927
613460692,0.0108220390975475
613462903,0.0107567021623254
613465522,0.0107751525938511
613467996,0.0108232796192169
613480468,0.0107862120494246
613482933,0.0106879230588675
613485600,0.0106619065627456
613487997,0.0107300002127886
613490616,0.0107176527380943
613502906,0.0107724629342556
613505522,0.0107643427327275
613508094,0.0107630761340261
613510450,0.0107948305085301
613512962,0.0108373770490289
613515523,0.0108284205198288
613538105,0.0110563393682241
613540478,0.011101515032351
613543001,0.0111058568581939
613545582,0.0110659841448069
613548035,0.00765033718198538
613560542,0.00780534977093339
613562907,0.00781416334211826
613565530,0.00777088943868876
613567995,0.0078406548127532
613570481,0.00790166389197111
613580476,0.00795414764434099
613582970,0.00801064539700747
613585696,0.00807989109307528
613600468,0.00810292921960354
613602904,0.0081525044515729
613605523,0.00813538208603859
613612938,0.00801668222993612
613615528,0.00798428058624268
613618017,0.00794620160013437
613620474,0.00795815233141184
613640470,0.00791899487376213
613642999,0.0079647758975625
613645606,0.0079294890165329
613647997,0.0078432010486722
613650470,0.00784103106707335
613652906,0.007739192340523
613660540,0.00767306610941887
613662903,0.00762762501835823
613680470,0.00751829287037253
613682939,0.00753996660932899
613685543,0.00750918267294765
613688178,0.00756392860785127
613700478,0.00764040090143681
613702903,0.00780316069722176
613705606,0.00785205978900194
613708262,0.00791468378156424
613710467,0.00797755178064108
613712937,0.00799920223653317
613715528,0.00802965648472309
613740476,0.00843263044953346
613742952,0.00849876087158918
613745582,0.00842452142387629
613762905,0.00738836079835892
613765742,0.00729401782155037
613767974,0.00724506611004472
613780475,0.0072099706158042
613782945,0.00721042789518833
613800471,0.00703656952828169
613802905,0.00701424526050687
613805525,0.00706969108432531
613808102,0.00715733505785465
613810469,0.00719808274880052
613812905,0.00719108805060387
613815578,0.00717940926551819
613840496,0.0074346293695271
613842943,0.00744394445791841
613845597,0.00744312070310116
613858199,0.00748226977884769
613860540,0.00754717318341136
613862906,0.00758954929187894
613865732,0.00752753997221589
613880479,0.00752002652734518
613882964,0.00752244330942631
613885593,0.00756292976438999
613887973,0.00754848821088672
613890583,0.00753264874219894
613900470,0.00773978931829333
613902907,0.00771586177870631
613905531,0.0076986150816083
613912905,0.00768024660646915
613940476,0.00778402155265212
613943043,0.0078111793845892
613945589,0.00791163742542267
613957989,0.000798799213953316
613960555,0.000865991576574743
613962879,0.00094314938178286
613980484,0.00104692846070975
613982947,0.00102921249344945
613985579,0.00103758694604039
613997974,0.00118606770411134
614000529,0.0012556224828586
614002905,0.00116669829003513
614005533,0.00117765774484724
614008103,0.00118425395339727
614010545,0.00124996155500412
614012933,0.00129113823641092
614040466,0.00149260112084448
614042968,0.00150471297092736
614045533,0.00153503671754152
614062927,0.00155637750867754
614065534,0.00156772148329765
614068181,0.00164051144383848
614070447,0.00164211564697325
614072996,0.0015543355839327
614075579,0.00146644352935255
614083017,0.0015708637656644
614085538,0.00155869522131979
614087975,0.00150688085705042
614100470,0.0016893558204174
614102908,0.00165527290664613
614105587,0.00166311056818813
614110469,0.00170285394415259
614112936,0.00176575151272118
614115612,0.00182470877189189
614118008,0.00187786563765258
614140469,0.00154665787704289
614143064,0.00149121857248247
614145603,0.00142204551957548
614162904,-0.00313229393213987
614165552,-0.00316044082865119
614167997,-0.00321039673872292
614180496,-0.00327309803105891
614182942,-0.00326236733235419
614185626,-0.00324033293873072
614187947,-0.00323810428380966
614197993,-0.00323244975879788
614200559,-0.003242420963943
614202904,-0.00320055102929473
614205638,-0.00312535231932998
614207974,-0.00315811322070658
614210503,-0.00318406359292567
614212907,-0.0032542624976486
614215672,-0.00325980363413692
614218139,-0.00329519412480295
614238197,-0.00291851558722556
614240504,-0.00292583554983139
614242956,-0.00297113670967519
614245753,-0.00300980778411031
614262923,-0.00289595685899258
614265813,-0.00286598713137209
614267973,-0.00282008526846766
614270475,-0.00283701997250319
614280470,-0.00284670386463404
614282966,-0.00283004716038704
614285824,-0.00275797815993428
614300504,-0.00277144904248416
614302961,-0.00272584590129554
614305779,-0.00266918167471886
614308029,-0.00261937687173486
614310499,-0.00267120636999607
614313003,-0.00266025960445404
614315783,-0.0027072795201093
614317977,-0.00266208848915994
614340476,-0.00306930020451546
614358202,-0.0034994063898921
614360527,-0.00353086763061583
614362937,-0.00214961753226817
614365511,-0.00216603721491992
614368026,-0.00219760183244944
614380467,-0.00205339048989117
614382910,-0.00205955281853676
614385798,-0.00206497660838068
614387997,-0.00207976531237364
614390627,-0.00205123773775995
614400537,-0.00207807472907007
614402931,-0.00208690855652094
614405809,-0.0020987733732909
614408174,-0.00206737546250224
614410471,-0.00209556380286813
614412954,-0.00206375145353377
614415577,-0.00214564963243902
614420726,-0.00224495399743319
614422904,-0.00229302491061389
614425578,-0.00225771404802799
614427973,-0.00224574794992805
614430490,-0.00237563904374838
614460533,-0.00280337245203555
614462904,-0.00287038879469037
614465604,-0.00284987594932318
614467993,-0.00283560296520591
614470479,-0.00283267325721681
614480519,-0.00270502408966422
614482967,-0.00271586095914245
614503026,-0.00256102182902396
614505526,-0.00259185582399368
614510470,-0.00251072458922863
614513067,-0.00242575630545616
614515581,-0.00246636429801583
614517976,-0.00249469047412276
614520671,-0.00252197845838964
614522903,-0.00254489993676543
614540514,-0.00253612454980612
614542953,-0.0025107606779784
614545523,-0.00253276154398918
614562931,-0.00119745382107794
614565633,-0.00121603882871568
614588190,-0.00124635314568877
614590534,-0.00130778236780316
615286099,0.00205701612867415
615440557,0.000879984756466001
615725629,-0.00101788365282118
615728098,-0.00103665329515934
615730578,-0.00110246916301548
615748070,-0.00109690835233778
615762990,-0.004398581571877
615765650,-0.00437141070142388
615768125,-0.00428433995693922
615770554,-0.0041209957562387
615773046,-0.00399324111640453
615775665,-0.00391234178096056
615778150,-0.00387114542536438
615780553,-0.00384948984719813
615782990,-0.00391269149258733
615785847,-0.00393632706254721
615788080,-0.00391373783349991
615790601,-0.00386646692641079
615792989,-0.00379312899895012
615795757,-0.00375178433023393
615798082,-0.00379407498985529
615800630,-0.00385254621505737
615805625,-0.00385620980523527
615808148,-0.00381307909265161
615810526,-0.00381120061501861
615813003,-0.00382876815274358
615815681,-0.00386257120408118
615818059,-0.00388177554123104
615820747,-0.00384215940721333
615822981,-0.00376647897064686
615825711,-0.00379132106900215
615830553,-0.0039118817076087
615833022,-0.00402117008343339
615835617,-0.00407655676826835
615843097,-0.00403795531019568
615845612,-0.00403283536434174
615848094,-0.00413925992324948
615850531,-0.00420110765844584
615858110,-0.00420122919604182
615860536,-0.00419767014682293
615863086,-0.00421329075470567
616043028,-0.00733961304649711
616045609,-0.00725698471069336
616048093,-0.00714175496250391
616050561,-0.00708639901131392
616052989,-0.00713238958269358
616055722,-0.00718717509880662
616058083,-0.0071765249595046
616060576,-0.00712536880746484
616062996,-0.00698602199554443
616065688,-0.00691756000742316
616068129,-0.00688171898946166
616070619,-0.00682394951581955
616073046,-0.00682437093928456
616075611,-0.00686783529818058
616078119,-0.0068072322756052
616080554,-0.00676018930971622
616082990,-0.00683987094089389
616085847,-0.00684192311018705
616088080,-0.00686649326235056
616090683,-0.00682594906538725
616092993,-0.00681866146624088
616095620,-0.00680114794522524
616098075,-0.00670596910640597
616100552,-0.00665053399279714
616103083,-0.00668001174926758
616105610,-0.00667924107983708
616108080,-0.00670840730890632
616110553,-0.00671058613806963
616113019,-0.00666859559714794
616115610,-0.00658592907711864
616118083,-0.00660622259601951
616120669,-0.00665087997913361
616123017,-0.00671200454235077
616125616,-0.00675595551729202
616128122,-0.00675973296165466
616130554,-0.00667565502226353
616133099,-0.00669321417808533
616135617,-0.00660912785679102
616138187,-0.00660263327881694
616140560,-0.00664460519328713
616143012,-0.0067041446454823
616145609,-0.00668595964089036
616148291,-0.000850710785016418
616150584,-0.000852549215778708
616153028,-0.00088021787814796
616155816,-0.000936763593927026
616158050,-0.00100675423163921
616160556,-0.000977023504674435
616163069,-0.00105162640102208
616165691,-0.00105930981226265
616168102,-0.00111786741763353
616170556,-0.00116187543608248
616173116,-0.00122352689504623
616175691,-0.00129634269978851
616178081,-0.00133768934756517
616180551,-0.00132356211543083
616183038,-0.00127094448544085
616185848,-0.00112760451156646
616188079,-0.00106513313949108
616190645,-0.00112781894858927
616192994,-0.0011341879144311
616195624,-0.00107567384839058
616198082,-0.00109032518230379
616200600,-0.00105766102205962
616203131,-0.000945983221754432
616205612,-0.00092695967759937
616208085,-0.000910801463760436
616210561,-0.000958894146606326
616213021,-0.00092924723867327
616215610,-0.000849031843245029
616218081,-0.000742704840376973
616220668,-0.000634965195786208
616222989,-0.000636320211924613
616225607,-0.000628033769316971
616228220,-0.000624954351224005
616230599,-0.000588234281167388
616233009,-0.000542085792403668
616235693,-0.000525484676472843
616238150,-0.000540996843483299
616240585,-0.000514605431817472
616243053,-0.000566745933610946
616245665,-0.000642289000097662
616248231,-0.000558052503038198
616250574,-0.000534815830178559
616252991,-0.000438652758020908
616255823,-0.000364789215382189
616258234,-0.000399525422835723
616260612,-0.000471919280244038
616262989,-0.000447544734925032
616265696,-0.000413538858992979
616268268,-0.000359446421498433
616270554,-0.000257131672697142
616273047,-0.000268295261776075
616275696,-0.000265413254965097
616278276,-0.0004087584966328
616280551,-0.000354882387910038
616282989,-0.000253537320531905
616285847,-0.000154300942085683
616288282,-0.000187128316611052
616290625,-0.000168771512107924
616292995,-0.000168355298228562
616295624,-0.000137087015900761
616298289,-4.71826642751694E-05
616300547,-3.61516722477973E-05
616303083,-2.24199902731925E-05
616305625,-5.55191654711962E-05
616308317,3.36384982801974E-06
616310551,-3.22154082823545E-05
616313021,-8.69091891217977E-05
616315670,-1.93091982509941E-05
616318325,7.08195439074188E-05
616320665,0.000188561883987859
616322989,0.000189530081115663
616325710,0.000186134304385632
616328329,0.000138464092742652
616330601,0.000139272073283792
616333010,0.000191134196938947
616335726,0.000262679444858804
616338337,0.000233985658269376
616340553,0.000268029980361462
616343035,0.000258647400187328
616345773,0.000257711071753874
616348342,0.000179046037374064
616350580,0.000196540408069268
616353035,0.000237363885389641
616355820,0.000291553849820048
616358375,0.000335957593051717
616360560,0.000298417144222185
616363014,0.000356210686732084
616365592,0.000311168318148702
616380553,-0.00423998944461346
616382991,-0.00429735099896789
616385927,-0.00426124082878232
616388390,-0.0041015581227839
616390627,-0.00402200594544411
616400553,-0.00414732284843922
616403165,-0.00407445896416903
616405661,-0.00402706116437912
616408432,-0.00396946910768747
616410604,-0.00391327776014805
616413023,-0.00393326114863157
616415614,-0.00395494652912021
616418080,-0.00395814049988985
616440567,-0.00368634518235922
616442999,-0.00367551436647773
616445809,-0.00369493057951331
616460555,-0.00373644754290581
616462988,-0.00379116111434996
616465704,-0.00378459435887635
616468091,-0.00377607601694763
616470554,-0.00376256857998669
616480553,-0.00371379451826215
616482992,-0.00375970918685198
616485853,-0.00373579654842615
616488085,-0.00371766183525324
616500553,-0.00362245016731322
616503084,-0.00356664578430355
616505609,-0.00345145934261382
616508082,-0.00336459651589394
616510552,-0.00331337423995137
616513028,-0.00331886252388358
616515613,-0.0033310407306999
616518083,-0.00340031133964658
616520665,-0.00331881083548069
616522989,-0.00328291743062437
616525624,-0.00323828309774399
616540578,-0.00325636425986886
616543004,-0.00320543604902923
616545581,-0.00320772314444184
616560669,-0.00417651748284698
616562992,-0.00409459043294191
616565620,-0.00406886218115687
616580554,-0.00387974316254258
616582984,-0.00394961331039667
616585829,-0.00390440900810063
616588057,-0.00388298556208611
616600553,-0.00379683310166001
616603106,-0.00375626981258392
616605708,-0.00370131968520582
616608077,-0.00360892224125564
616613028,-0.00351621909067035
616615609,-0.00353795569390059
616618082,-0.00353786372579634
616620749,-0.00353782530874014
616622981,-0.00358127988874912
616685824,-0.00386358564719558
616688058,-0.00383834098465741
616713016,-0.00385757233016193
616730579,-0.00384996365755796
616733036,-0.00383906904608011
616735600,-0.00387754617258906
616738240,-0.00392834655940533
616743043,-0.00389236072078347
616748111,-0.00129761721473187
616750612,-0.00121964991558343
616753025,-0.00128451304044575
616755695,-0.00129141286015511
616758077,-0.00128460815176368
616760621,-0.00122418673709035
616762985,-0.00112064683344215
616765621,-0.00102453050203621
616768125,-0.000956153264269233
616770627,-0.000983848003670573
616773045,-0.00105724611785263
616775609,-0.00109095592051744
616778122,-0.0010550410952419
616780633,-0.00100158853456378
616783017,-0.0010168548906222
616785823,-0.00104994152206928
616788057,-0.00111152126919478
616790668,-0.00109821907244623
616793034,-0.00108062452636659
616803085,-0.00090952287428081
616805684,-0.000977354473434389
616808060,-0.00106222974136472
616810680,-0.0010780431330204
616813120,-0.00105378380976617
616815729,-0.00100166397169232
616818082,-0.00102365401107818
616843063,-0.00118973152711988
616845610,-0.00120024860370904
616848082,-0.0011761374771595
616850646,-0.00111182359978557
616860678,-0.00111623574048281
616863012,-0.00101978541351855
616865691,-0.000962694291956723
616868199,-0.000920993741601706
616878092,-0.00100553315132856
616880694,-0.000972747104242444
616883011,-0.000866652117110789
616885998,-0.000794135732576251
616888253,-0.000834355014376342
616900702,-0.000500497291795909
616903087,-0.000452736800070852
616905616,-0.000368280016118661
616908265,-0.000376012641936541
616910737,-0.000349000387359411
616913073,-0.000303605629596859
616915590,-0.000168015772942454
616918273,-7.8511715400964E-05
616920744,-5.59073523618281E-05
616940784,-2.31157755479217E-05
616943064,-6.82644313201308E-05
616945634,-0.000187301076948643
616960555,-0.00149471592158079
616962991,-0.00158877274952829
616980552,-0.00158736750017852
616982990,-0.00161877670325339
616985846,-0.00152384070679545
616988081,-0.00149570405483246
617000553,-0.00157064339146018
617003087,-0.00157889095135033
617005790,-0.00158305012155324
617008210,-0.00158620602451265
617010553,-0.00165340979583561
617012972,-0.00159405102021992
617015611,-0.00158896518405527
617018177,-0.00157873949501663
617020794,-0.00155528099276125
617022928,-0.0015809127362445
617025651,-0.00167499133385718
617040586,-0.00156171584967524
617043022,-0.00157714448869228
617045685,-0.00156197685282677
617048234,-0.0014732030685991
617060490,-0.00123916217125952
617062932,-0.00114135991316289
617065725,-0.00109443173278123
617080490,-0.000904373708181083
617082927,-0.00088108005002141
617085783,-0.00079114583786577
617088330,-0.000773957988712937
617100491,-0.000566281785722822
617103025,-0.000569777970667928
617105774,-0.000477836059872061
617110491,-0.000436700764112175
617112946,-0.000460667535662651
617115778,-0.000438492861576378
617118378,-0.000398943200707436
617120602,-0.000375788367819041
617122940,-0.000346051150700077
617143040,-0.000414206209825352
617145739,-0.000469907419756055
617163094,-0.00146812526509166
617165749,-0.00158701976761222
617168435,-0.00168359442614019
617178440,-0.00196459144353867
617180491,-0.00209286902099848
617182928,-0.00222406280227005
617185788,-0.00228462438099086
617188025,-0.00218352326191962
617200493,-0.00229545636102557
617203022,-0.00227814516983926
617205800,-0.00223465380258858
617212965,-0.00200782692991197
617215549,-0.00190009805373847
617218020,-0.00190100877080113
617240576,-0.00131062394939363
617243015,-0.00120025861542672
617245611,-0.00117165688425303
617247997,-0.0011265454813838
617250507,-0.00111483421642333
617252926,-0.00106277351733297
617260491,-0.000901529681868851
617262925,-0.000917886616662145
617265563,-0.000879998959135264
617268095,-0.000863230670802295
617280489,-0.000706265738699585
617282924,-0.000826003612019122
617285904,-0.000845372094772756
617288015,-0.000933388946577907
617290562,-0.000929286587052047
617300512,-0.000904459739103913
617303001,-0.000956846168264747
617305689,-0.00101529783569276
617307984,-0.00104122911579907
617310513,-0.00104786932934076
617312965,-0.00111739558633417
617315547,-0.00119200977496803
617317995,-0.00120516400784254
617320671,-0.00130501645617187
617322903,-0.00134809198789299
617340491,-0.00106491590850055
617342966,-0.000993180088698864
617345607,-0.00088828249135986
617360496,-0.000853452482260764
617363022,-0.000761570583563298
617370469,-0.000909275899175555
617378110,0.00150952558033168
617380490,0.00148945557884872
617382920,0.00146587763447315
617385782,0.00149700883775949
617388163,0.00149370427243412
617400517,0.0014132964424789
617402991,0.00122519372962415
617405542,0.00119194050785154
617408225,0.00116559478919953
617410493,0.00113576941657811
617412953,0.00109917088411748
617415545,0.00103090307675302
617418268,0.00101005949545652
617420690,0.00101487780921161
617440523,0.000916483113542199
617442993,0.000963237951509655
617445599,0.00108128925785422
617460493,0.00121616595424712
617462925,0.00132899696473032
617465561,0.00137579941656441
617480499,0.00152075872756541
617482924,0.00158438016660511
617485758,0.00156037101987749
617487993,0.00163756869733334
617500520,0.00162310316227376
617503032,0.00151279696729034
617505601,0.00146366446278989
617507987,0.00141977961175144
617510517,0.00142633682116866
617512924,0.00142731703817844
617515614,0.00144436187110841
617517996,0.00138458819128573
617542927,0.00111725321039557
617545643,0.00111844413913786
617547996,0.00125497439876199
617560523,0.00173437665216625
617562923,0.00171919586136937
617582923,0.00167614105157554
617600523,0.00145911145955324
617610564,0.00128242978826165
617612955,0.00118206266779453
617615551,0.00117280683480203
617640497,0.00109688495285809
617658172,0.00107701146043837
617660501,0.00101232016459107
617662925,0.000976542010903358
617665598,0.000973044254351407
617668217,0.000995400594547391
617680501,0.000990762957371771
617682926,0.00108142558019608
617685760,0.00118396664038301
617700486,0.0011525135487318
617703018,0.00112024834379554
617705613,0.00105853099375963
617708030,0.00103101646527648
617710501,0.00100137677509338
617712949,0.000951099907979369
617715545,0.000898032158147544
617740463,0.000700161326676607
617743015,0.000746944220736623
617745550,0.000817346794065088
617760444,0.00085576728451997
617762981,-0.00149386341217905
617780471,-0.0014819010393694
617782920,-0.00146379694342613
617785689,-0.00139464996755123
617788018,-0.00137693888973445
617790518,-0.00131192989647388
617800544,-0.00116118870209903
617803025,-0.0011489640455693
617805613,-0.00116416183300316
617810488,-0.00118253857363015
617812925,-0.00123058655299246
617815661,-0.00125704356469214
617818017,-0.00117598427459598
617840490,-0.000904216954950243
617842983,-0.000870761286932975
617845530,-0.000871826487127692
617848016,-0.000876447593327612
617860510,-0.000861957494635135
617862927,-0.000869757554028183
617880439,-0.000673017639201134
617882924,-0.000648009532596916
617885761,-0.000582091859541833
617888197,-0.000469955732114613
617900521,-0.000514396640937775
617903025,-0.000559230509679765
617905600,-0.000607242051046342
617908028,-0.00048243161290884
617910492,-0.000529367534909397
617912949,-0.000563291774597019
617915649,-0.000530849501956254
617940488,-0.000703123514540493
617962960,-0.000782011251430959
617965520,-0.00081462855450809
617980491,-0.000669594097416848
617982962,-0.00065960711799562
617985762,-0.00071717263199389
618000524,-0.000389406806789339
618003053,-0.000375496689230204
618005600,-0.000362858932930976
618007995,-0.000300869927741587
618010573,-0.000238903448916972
618012949,-0.000159968098159879
618040571,3.93672671634704E-05
618042972,0.000122738711070269
618045543,0.000165369303431362
618048018,0.000136922026285902
618050512,0.000104689272120595
618060494,0.000283047847915441
618100491,0.000523559865541756
618110484,0.000529875047504902
618112995,0.000607605441473424
618115669,0.000552302110008895
618117991,0.000548961921595037
618143005,0.000608124129939824
618160472,0.0012172368587926
618162934,0.00124798819888383
618165658,0.0012938481522724
618182902,0.0014725913060829
618185761,0.00147427502088249
618187992,0.00142882170621306
618190667,0.00134916685055941
618200515,0.00161015172488987
618202984,0.00158775807358325
618205597,0.00157823169138283
618212966,0.00163600081577897
618215610,0.00166626321151853
618218183,0.00165110325906426
618220698,0.00161892711184919
618230519,0.00176718272268772
618232926,0.00183516275137663
618258018,0.00203643832355738
618260551,0.00200805300846696
618262925,0.00194388534873724
618265603,0.0019611744210124
618268064,0.0019838628359139
618280560,0.00186054524965584
618282925,0.00193400564603508
618285703,0.00195990782231092
618300602,0.00203057075850666
618303019,0.0020269921515137
618305637,0.002032256918028
618307966,0.00205731578171253
618310608,0.00207057339139283
618312988,0.00213702628389001
618315685,0.00217210128903389
618317995,0.00218300265260041
618340707,0.00204316806048155
618360749,0.00205266568809748
618363042,0.00203456124290824
618382925,0.00121576839592308
618385774,0.00122820911929011
618388005,0.00116447149775922
618390793,0.00115130294580013
618392925,0.00111948000267148
618400837,0.00119772797916085
618410879,0.00116990064270794
618412980,0.00116465310566127
618415628,0.00117398682050407
618418305,0.00124930369202048
618440497,0.00129126384854317
618442931,0.0012764735147357
618445630,0.00129842956084758
618448016,0.00128806917928159
618462933,0.00141557422466576
618465512,0.00140891992487013
618468062,0.00143812131136656
618480505,0.00142659898847342
618482926,0.00148891098797321
618485782,0.00154472165741026
618488014,0.00159371481277049
618490558,0.00166414608247578
618498017,0.0015828296309337
618500910,0.00160750350914896
618502970,0.00163042254280299
618505545,0.0016617476940155
618508087,0.00160956103354692
618510493,0.00153174973092973
618543031,0.00152141030412167
618560523,0.000103053404018283
618562952,9.61952609941363E-05
618580499,8.88514332473278E-05
618582962,1.65092060342431E-05
618600549,0.000182484916877002
618603020,0.000244568771449849
618605628,0.000345083331922069
618610470,0.000358776742359623
618613054,0.000312433257931843
618615546,0.000225104973651469
618618015,0.000188414298463613
618650494,0.000189927086466923
618672983,0.000518118205945939
618675545,0.000566152390092611
618678056,0.000582316657528281
618700491,0.00042636416037567
618703018,0.000421277742134407
618705630,0.000466693309135735
618708010,0.000566720613278449
618713014,0.000636099430266768
618715523,0.000663701677694917
618718016,0.000626431428827345
618740489,0.00070148182567209
618742996,0.000685958540998399
618763006,9.6677104011178E-06
618765702,-8.57427949085832E-06
618768048,-6.75850897096097E-05
618780489,0.000195501314010471
618783046,0.000181561394128948
618785772,0.000126313592772931
618803060,0.000241671339608729
618805704,0.000314036675263196
618808260,0.000421884469687939
618810490,0.000506116251926869
618813093,0.000537535001058131
618838337,0.000408846710342914
618840482,0.00044836092274636
618843109,0.000476732733659446
618860545,0.000499983842018992
618863152,0.00057358288904652
618865605,0.000504105933941901
618882924,0.000326367735397071
618885758,0.000350111164152622
618888350,0.000311137700919062
618900587,0.000535974861122668
618903205,0.00052334601059556
618905551,0.000573381781578064
618912927,0.000713958812411875
618915609,0.000769132515415549
618918019,0.000797608401626349
618920644,0.000790728605352342
618940721,0.000969858781900257
618942993,0.000938496785238385
618962950,0.00150628783740103
618965603,0.00154227507300675
618968048,0.001551030902192
618970676,0.00155108259059489
618980694,0.00150728155858815
619000524,0.00153558910824358
619003049,0.00156851066276431
619005631,0.00149835576303303
619008040,0.00146463920827955
619010531,0.00143859814852476
619012946,0.00149884074926376
619015609,0.00163156958296895
619018030,0.00171393435448408
619020597,0.00168891646899283
619040524,0.00177078112028539
619043045,0.00176673452369869
619045630,0.00174975697882473
619060534,0.00188462703954428
619063017,0.00191721844021231
619065656,0.00195294478908181
619080544,0.00183632376138121
619083087,0.00180143245961517
619085761,0.00177755951881409
619088254,0.00175073428545147
619090551,0.0017550369957462
619100586,0.00190166709944606
619103147,0.00192781258374453
619105610,0.00193154136650264
619110590,0.00186392199248075
619112970,0.00184685247950256
619115791,0.00191021687351167
619118174,0.00193055719137192
619140605,0.00204195850528777
619143084,0.00205002631992102
619160644,0.000897830876056105
619162958,0.000809028395451605
619178360,0.000868503062520176
619180655,0.000939833058509976
619200694,0.000999794108793139
