Time,vcu.GNSS.longitude
229805166,14.7617082404904
229835127,14.7617082422396
229844745,14.7617082434425
229854742,14.761708243875
229874793,14.7617082451737
229884725,14.7617082462309
229895104,14.7617081343137
229914742,14.7617081336559
229924765,14.7617081327604
229934782,14.7617081325357
229954574,14.7617081322195
229964826,14.7617081311779
229974854,14.7617081313977
229984847,14.7617081303064
229994726,14.7617081304948
230004904,14.7617081309871
230014856,14.7617081309145
230024856,14.7617081316392
230034789,14.7617081315883
230054853,14.7617081326256
230064718,14.7617081335484
230074924,14.7617081332663
230084844,14.7617081333849
230094947,14.7617081389955
230114744,14.7617081380973
230124750,14.761708138321
230134602,14.76170813935
230154826,14.7617081383025
230164719,14.7617081384972
230174832,14.7617081385544
230184715,14.7617081390038
230194866,14.7617081392106
230214732,14.7617081392587
230234795,14.7617081400617
230244750,14.7617081406101
230254601,14.7617081400831
230274883,14.761708141456
230284825,14.7617081408859
230294830,14.761708141533
230304861,14.7617081417539
230314565,14.761708141563
230324568,14.7617081415819
230334927,14.7617081425516
230354615,14.7617081431702
230364835,14.7617081430513
230374657,14.7617081436475
230384681,14.761708144763
230394686,14.7617081444146
230404702,14.7617081448909
230414975,14.7617081453629
230434821,14.7617081469367
230454830,14.7617081465715
230475065,14.7617081476039
230484879,14.7617081482606
230494884,14.7617081177871
230514942,14.7617081182339
230525137,14.7617081185718
230535008,14.7617081191973
230555038,14.761708120082
230565057,14.7617081198062
230574670,14.7617081210205
230584671,14.7617081220434
230595303,14.761708122061
230614967,14.7617081225269
230624742,14.7617081232008
230635007,14.7617081229002
230644697,14.7617081233817
230654703,14.761708123571
230674743,14.7617081234366
230694749,14.7617081805295
230704758,14.7617081817103
230714763,14.7617081824554
230734805,14.7617081839093
230745303,14.7617081846534
230755294,14.761708185567
230775233,14.7617081870908
230784579,14.7617081876565
230795285,14.7617081876807
230804638,14.7617081883702
230815542,14.7617081892565
230825292,14.7617081906153
230835351,14.7617081909805
230855297,14.7617081927146
230865417,14.7617081929427
230875397,14.7617081935856
230894765,14.7617081769573
230914750,14.7617081778489
230934804,14.7617081793758
230944812,14.7617081798175
230954753,14.7617081805735
230974654,14.7617081811983
230984671,14.7617081821743
230995139,14.7617081831763
231014628,14.7617081842285
231024920,14.761708184723
231035201,14.7617081861543
231044931,14.7617081857318
231054838,14.7617081869173
231065256,14.761708186974
231074933,14.761708187961
231094846,14.7617082896899
231104812,14.7617082918531
231114760,14.7617082929436
231124749,14.7617082939272
231134948,14.7617082956847
231144767,14.7617082969562
231154750,14.761708298776
231174810,14.7617083007734
231184750,14.7617083023481
231194743,14.7617083027364
231214752,14.761708304711
231224751,14.7617083057656
231234864,14.7617083068267
231244754,14.7617083077997
231254752,14.7617083085564
231264848,14.7617083094038
231274814,14.7617083104442
231284776,14.7617083121361
231294782,14.7617081720497
231314750,14.7617081729629
231324750,14.7617081740323
231334851,14.7617081744928
231354835,14.761708175359
231374902,14.7617081766207
231394859,14.7617081776277
231414571,14.7617081793384
231424570,14.7617081786875
231434848,14.7617081800006
231444636,14.7617081800028
231454823,14.7617081810268
231464852,14.7617081815669
231474928,14.7617081822901
231484837,14.761708182938
231494763,14.7617081205292
231514946,14.7617081223467
231524676,14.7617081218393
231534721,14.7617081223546
231544765,14.7617081228687
231554916,14.7617081234131
231564915,14.7617081241307
231574918,14.7617081239988
231584919,14.7617081257554
231594774,14.7617081251159
231614747,14.7617081258722
231634787,14.7617081257782
231644830,14.7617081270215
231654739,14.761708127782
231674853,14.7617081283253
231684732,14.7617081287115
231694789,14.7617079623889
231704845,14.7617079616964
231714770,14.7617079618589
231734845,14.761707961276
231744792,14.7617079604645
231754746,14.7617079605329
231764756,14.7617079598543
231774778,14.7617079591964
231784745,14.7617079596502
231794752,14.7617079585785
231814781,14.7617079574099
231824745,14.7617079570739
231834745,14.7617079565953
231854750,14.7617079568034
231874845,14.7617079558414
231884833,14.7617079558379
231894586,14.7617079223237
231904728,14.761707921373
231914962,14.7617079217099
231924914,14.7617079210544
231934965,14.7617079201823
231944916,14.761707919216
231954744,14.7617079195235
231964725,14.7617079188718
231974774,14.7617079171482
231984625,14.7617079173591
231994830,14.761707917171
232004849,14.7617079171161
232014892,14.7617079160686
232024831,14.7617079159427
232034749,14.7617079152298
232044595,14.7617079149085
232054612,14.7617079143754
232064655,14.7617079139204
232074701,14.7617079135056
232084854,14.7617079846234
232094836,14.7617079848326
232104870,14.7617079855662
232114653,14.7617079851464
232124741,14.7617079856301
232134796,14.7617079849477
232144806,14.7617079845045
232154746,14.7617079854042
232164746,14.7617079837291
232174841,14.7617079835479
232184762,14.7617079845063
232194756,14.7617079840721
232204776,14.7617079842956
232214665,14.7617079845557
232224743,14.7617079839908
232234759,14.761707984612
232244807,14.7617079845948
232254745,14.7617079845894
232264740,14.7617079839693
232274918,14.7617079839004
232284778,14.7617079832688
232294747,14.7617080068371
232314841,14.761708006325
232324742,14.7617080063362
232334793,14.7617080070547
232344807,14.7617080059963
232354747,14.7617080065174
232364599,14.7617080062602
232374620,14.7617080059886
232384667,14.7617080059455
232394862,14.7617080062867
232404627,14.761708006338
232414644,14.7617080072413
232424936,14.7617080060244
232434935,14.7617080062425
232445013,14.7617080072457
232455008,14.7617080061802
232464698,14.7617080075143
232474926,14.7617080068993
232484950,14.76170800619
232494748,14.7617079481873
232504743,14.7617079489732
232514936,14.7617079480686
232524743,14.7617079484916
232534743,14.7617079477488
232544843,14.7617079470211
232554793,14.7617079476348
232564565,14.761707947408
232574610,14.7617079468569
232584818,14.7617079461944
232594856,14.7617079465565
232604825,14.7617079462429
232614981,14.7617079463156
232634833,14.7617079454069
232644939,14.7617079458651
232654756,14.7617079454445
232664825,14.7617079450315
232674734,14.7617079440221
232684822,14.7617082158696
232694757,14.7617082179389
232704749,14.7617082185667
232714861,14.7617082204123
232724800,14.7617082206149
232734743,14.7617082216921
232744800,14.7617082232744
232754801,14.7617082239268
232774746,14.761708225176
232794785,14.7617082276476
232804748,14.7617082286045
232814848,14.7617082294378
232824589,14.7617082312421
232834636,14.7617082320708
232844859,14.7617082337035
232854841,14.7617082341881
232864881,14.7617082352882
232874741,14.761708236905
232884748,14.7617082384615
232894754,14.7617080936969
232904605,14.7617080936115
232914904,14.7617080947182
232924686,14.7617080941516
232934917,14.7617080948657
232954707,14.7617080953742
232964919,14.7617080963556
232974914,14.7617080974928
232984833,14.7617080976749
233004747,14.7617080976216
233015073,14.7617080984866
233034749,14.7617080990012
233044821,14.7617080999678
233054821,14.761708100587
233084844,14.7617079497273
233094789,14.7617079496629
233114688,14.7617079481741
233124868,14.7617079472988
233134855,14.7617079477526
233144900,14.7617079473363
233174772,14.7617079454705
233194792,14.761707945446
233204747,14.7617079458718
233214840,14.7617079456353
233234750,14.7617079455211
233244767,14.7617079461419
233254784,14.7617079449432
233264761,14.7617079451884
233274764,14.7617079450135
233284802,14.7617079448922
233294644,14.7617079295476
233304852,14.7617079287865
233314740,14.7617079290101
233334850,14.7617079277551
233344757,14.7617079286668
233354778,14.7617079285139
233364758,14.7617079280386
233374572,14.7617079272656
233384797,14.7617079270166
233394637,14.7617079267624
233414980,14.7617079260308
233434843,14.7617079244032
233444764,14.7617079239431
233454615,14.7617079239414
233464823,14.761707923349
233474674,14.7617079220096
233494887,14.761707880809
233504822,14.7617078808794
233514848,14.7617078799288
233534760,14.7617078793186
233544762,14.7617078790397
233554801,14.7617078785496
233574757,14.7617078772291
233584840,14.7617078763373
233594804,14.7617078764104
233604598,14.7617078747768
233614616,14.7617078741567
233624836,14.761707874039
233634832,14.7617078718213
233644842,14.7617078717381
233654921,14.7617078710091
233664876,14.7617078705764
233674884,14.7617078689451
233694943,14.7617079243504
233704749,14.7617079242193
233714749,14.7617079235004
233724806,14.7617079239384
233734567,14.7617079230872
233744802,14.7617079240796
233754662,14.7617079233298
233764821,14.7617079233868
233774808,14.7617079230177
233784861,14.7617079233732
233794903,14.761707923238
233804748,14.7617079227086
233814748,14.7617079219249
233824802,14.7617079216957
233834748,14.7617079207817
233844757,14.7617079202606
233854842,14.7617079197986
233864644,14.7617079191399
233874663,14.7617079190642
233884836,14.7617079188867
233894878,14.7617079110479
233904834,14.7617079111214
233914755,14.7617079108662
233934749,14.7617079116632
233944755,14.7617079112882
233954850,14.7617079113507
233974592,14.7617079103478
233984637,14.7617079089487
233994652,14.7617079089862
234004833,14.7617079085212
234014834,14.7617079083501
234024886,14.7617079075543
234034835,14.7617079068134
234054927,14.7617079068908
234064751,14.7617079062474
234074831,14.7617079066555
234084748,14.7617079051042
234094827,14.7617079110866
234104722,14.7617079107232
234114749,14.7617079102435
234124805,14.7617079100164
234134623,14.76170790964
234144640,14.7617079088726
234154686,14.7617079095196
234174854,14.7617079081631
234184919,14.7617079079428
234194929,14.7617079074196
234214830,14.7617079059014
234224683,14.7617079058101
234234828,14.7617079053846
234244832,14.7617079054216
234254930,14.7617079044634
234274745,14.7617079051504
234284846,14.7617079055
234294801,14.7617079055598
234314608,14.7617079476742
234324626,14.7617079470197
234334833,14.7617079466059
234344890,14.7617079466863
234354931,14.7617079469054
234374743,14.7617079472872
234394841,14.7617079468872
234404745,14.7617079467001
234414745,14.761707947341
234424801,14.7617079471789
234434721,14.7617079479776
234444751,14.7617079482666
234454843,14.7617079484469
234464755,14.7617079472751
234474754,14.7617079484052
234484867,14.7617079471994
234494794,14.7617079473774
234504572,14.7617079988725
234514616,14.7617079992199
234524663,14.7617080000789
234534854,14.7617080004643
234544837,14.7617079999428
234554928,14.7617080009536
234564841,14.7617080001651
234574742,14.761708001277
234584880,14.7617080012003
234594776,14.7617080015477
234604742,14.7617080027023
234614741,14.7617080026016
234624793,14.7617080025326
234634738,14.7617080037242
234644591,14.7617080036303
234654832,14.7617080024755
234664882,14.7617080035826
234674707,14.7617080036723
234684754,14.7617080896551
234694987,14.7617080908357
234704928,14.7617080908506
234714921,14.7617080915462
234725038,14.7617080929491
234734759,14.7617080929686
234744771,14.7617080934354
234754858,14.7617080948556
234764790,14.7617080949456
234774605,14.7617080966309
234784654,14.7617080973448
234794702,14.7617080983624
234804847,14.7617080991685
234814846,14.7617081004956
234824910,14.7617081000364
234834755,14.7617081005631
234844766,14.7617081020846
234854855,14.7617081016544
234864847,14.7617081027543
234874790,14.7617081023726
234884789,14.7617079638753
234894760,14.7617079628778
234904760,14.7617079638187
234914760,14.7617079630124
234924857,14.7617079642456
234934822,14.7617079634171
234944762,14.7617079635912
234954803,14.7617079640251
234974754,14.761707964281
234984764,14.7617079644641
234994828,14.7617079635347
235014760,14.7617079643823
235024856,14.7617079641681
235034798,14.7617079637996
235044643,14.7617079635001
235054866,14.7617079648766
235074906,14.7617079643253
235084915,14.7617081189536
235094920,14.761708120618
235104761,14.7617081213723
235114762,14.7617081218824
235124854,14.7617081230712
235134832,14.7617081242518
235144844,14.761708125084
235154868,14.7617081253376
235174587,14.761708126684
235184633,14.7617081276742
235194677,14.7617081278224
235214840,14.7617081296159
235224942,14.7617081298791
235234607,14.7617081308201
235244930,14.7617081321439
235254672,14.7617081325987
235274878,14.7617081344715
235284878,14.7617079622657
235294906,14.7617079619509
235314759,14.7617079623532
235325009,14.7617079625263
235334785,14.7617079628441
235344763,14.7617079627967
235354762,14.7617079624776
235364761,14.7617079618333
235374759,14.7617079616078
235394842,14.7617079604623
235404776,14.7617079603942
235414755,14.7617079602113
235434839,14.7617079596995
235444774,14.7617079594382
235454755,14.7617079596979
235474736,14.7617079599041
235484790,14.7617080531765
235494858,14.7617080539605
235504850,14.7617080549357
235514733,14.7617080544391
235524738,14.761708055148
235534793,14.7617080561057
235554758,14.7617080562232
235564858,14.7617080568621
235574635,14.7617080570756
235594728,14.7617080574244
235604942,14.7617080576367
235614924,14.7617080578999
235624945,14.761708058336
235634965,14.7617080593757
235644932,14.7617080588991
235654733,14.7617080598122
235664849,14.7617080603549
235674846,14.7617080596034
235684602,14.7617080601324
235694847,14.7617081927127
235704669,14.7617081943083
235714716,14.7617081942114
235734978,14.7617081972827
235744933,14.761708198677
235754920,14.7617081990908
235765006,14.7617082000927
235774972,14.7617082017742
235794851,14.76170820312
235804825,14.7617082043895
235814753,14.7617082056949
235824757,14.7617082064804
235834813,14.7617082075812
235844761,14.7617082091871
235854758,14.7617082091898
235864896,14.7617082108085
235874791,14.7617082126032
235884783,14.7617082336678
235894777,14.7617082349316
235904799,14.7617082347993
235914757,14.7617082364806
235924810,14.7617082372573
235934806,14.7617082393739
235944758,14.7617082404764
235954785,14.7617082411061
235974809,14.7617082436298
235984779,14.761708245528
235994755,14.7617082475651
236004757,14.7617082481499
236014758,14.7617082499188
236034814,14.7617082521952
236044776,14.7617082535574
236054613,14.7617082548384
236074703,14.7617082569711
236084825,14.7617082581704
236094882,14.7617081805374
236114637,14.7617081835517
236124681,14.7617081832698
236134726,14.7617081853417
236144887,14.7617081859357
236154864,14.7617081861249
236164911,14.7617081882433
236174948,14.7617081888548
236184953,14.7617081900069
236194699,14.7617081900044
236214881,14.7617081930337
236224868,14.7617081938871
236234966,14.7617081946926
236244661,14.7617081949906
236254864,14.7617081962386
236274917,14.7617081979136
236284825,14.7617081999539
236294868,14.7617082812979
236314753,14.7617082855733
236324755,14.7617082864886
236335004,14.761708287763
236344795,14.7617082896846
236354751,14.7617082914615
236364747,14.7617082923712
236374753,14.761708293782
236384754,14.7617082952703
236394755,14.7617082976678
236404779,14.7617082983898
236414745,14.7617083002008
236424725,14.7617083018978
236434777,14.7617083034794
236444797,14.7617083046429
236454753,14.7617083058594
236474750,14.7617083092387
236484788,14.7617082528698
236494761,14.7617082543856
236504869,14.7617082557099
236514621,14.7617082575069
236524669,14.7617082575254
236534881,14.7617082599452
236544909,14.7617082599446
236554580,14.7617082620688
236574594,14.7617082645683
236584627,14.7617082664369
236594632,14.7617082685657
236614644,14.7617082710036
236624844,14.7617082712584
236634689,14.7617082735579
236644735,14.7617082749559
236654920,14.7617082764014
236675017,14.7617082795166
236684571,14.7617082814631
236694969,14.7617081935056
236705023,14.7617081936963
236714669,14.7617081940165
236724705,14.7617081959164
236734712,14.7617081960474
236744718,14.7617081974661
236754751,14.7617081987924
236774762,14.7617082013845
236784769,14.7617082017345
236794801,14.7617082032031
236804807,14.7617082040266
236814728,14.761708205533
236824735,14.7617082057096
236834766,14.7617082061706
236854779,14.7617082094252
236864786,14.7617082100781
236874821,14.7617082108936
236884990,14.7617082119171
236894986,14.7617083107752
236914981,14.7617083146557
236925027,14.7617083159856
236935025,14.7617083175232
236945059,14.7617083197189
236954968,14.7617083214254
236964976,14.761708322671
236974589,14.7617083236414
236995095,14.7617083280224
237005115,14.7617083287991
237015068,14.7617083312881
237025060,14.7617083320829
237035103,14.7617083335265
237044781,14.7617083354265
237054749,14.7617083378683
237064774,14.7617083392237
237075166,14.7617083395206
237094812,14.7617082545764
237114839,14.7617082561975
237124885,14.7617082575806
237134882,14.7617082588609
237154753,14.7617082610501
237174626,14.7617082648344
237184832,14.7617082647244
237194846,14.7617082664651
237204907,14.7617082676915
237214842,14.7617082689872
237234877,14.7617082707288
237245051,14.7617082724781
237254752,14.7617082732214
237264792,14.7617082746002
237274641,14.7617082756206
237294808,14.7617082422782
237304902,14.761708243962
237314825,14.7617082443414
237334884,14.7617082465951
237354751,14.7617082495709
237364744,14.761708249408
237374845,14.7617082511263
237394780,14.761708254087
237404789,14.761708254399
237414820,14.7617082551722
237424737,14.7617082561488
237434749,14.7617082573801
237444821,14.7617082583851
237454827,14.7617082591386
237474743,14.7617082619156
237484883,14.7617081776069
237494839,14.7617081788509
237504766,14.7617081798736
237514913,14.7617081796498
237524822,14.7617081807659
237534748,14.7617081807859
237544810,14.7617081825917
237554579,14.7617081826326
237564626,14.7617081840599
237574675,14.7617081840031
237584837,14.7617081849984
237594863,14.7617081859299
237604874,14.7617081871278
237614899,14.76170818737
237634606,14.7617081886167
237654618,14.7617081911552
237664626,14.7617081912715
237674877,14.7617081924914
237694669,14.7617081946077
237704674,14.7617081964055
237714876,14.7617081968155
237734656,14.7617081986758
237744700,14.7617081982671
237755009,14.7617081995568
237764762,14.7617082011196
237774770,14.7617082019764
237784774,14.7617082022839
237794781,14.7617082033469
237805089,14.761708204655
237814816,14.7617082058564
237824823,14.7617082057956
237834829,14.7617082077368
237845057,14.761708208414
237854783,14.7617082087694
237864790,14.7617082101446
237874795,14.761708210264
237895073,14.7617081340848
237904575,14.7617081353902
237914850,14.7617081354524
237935064,14.7617081362342
237955089,14.7617081378149
237965062,14.7617081382211
237975078,14.7617081393636
237985105,14.761708139694
237995096,14.7617081404485
238005059,14.7617081418204
238015112,14.7617081422929
238034614,14.7617081428058
238055068,14.7617081447607
238065117,14.7617081454638
238075171,14.7617081466931
238094759,14.7617080982601
238104756,14.7617080978337
238114810,14.7617080991484
238124824,14.7617080989794
238134751,14.7617080998004
238154775,14.7617081018699
238164731,14.7617081014305
238174744,14.7617081021542
238184792,14.7617081027217
238194744,14.7617081029381
238204752,14.7617081034918
238214810,14.7617081043309
238234836,14.7617081062598
238244864,14.7617081063248
238254857,14.7617081063468
238264872,14.7617081074097
238274914,14.7617081079009
238284868,14.7617081086256
238294874,14.7617081391253
238304640,14.7617081401281
238334835,14.7617081421038
238354860,14.7617081431921
238364601,14.7617081445484
238374631,14.7617081446605
238384650,14.7617081451223
238394876,14.7617081465227
238404840,14.761708146655
238414881,14.7617081471177
238424599,14.7617081481562
238434609,14.7617081496724
238454649,14.7617081511249
238464652,14.7617081519118
238474661,14.7617081525981
238484665,14.7617080172555
238494696,14.7617080162047
238514902,14.7617080163538
238524634,14.7617080174087
238534664,14.7617080177497
238554670,14.7617080177452
238574682,14.761708017743
238584715,14.7617080178411
238594723,14.7617080181021
238614732,14.761708018764
238624767,14.7617080187962
238634774,14.7617080187205
238654783,14.7617080188568
238664818,14.7617080194113
238675013,14.7617080197219
238684826,14.7617079759715
238694827,14.7617079759613
238704873,14.7617079762983
238714889,14.7617079753688
238724936,14.7617079764392
238734963,14.7617079755429
238744970,14.7617079760208
238755006,14.761707976568
238765018,14.7617079765666
238785025,14.7617079759338
238795251,14.7617079762493
238815146,14.7617079766717
238825181,14.7617079751858
238835228,14.7617079760774
238855475,14.7617079757537
238865288,14.7617079766401
238875297,14.7617079764956
238885446,14.7617079757328
238895497,14.7617077443481
238905461,14.7617077423721
238915344,14.7617077415253
238925460,14.7617077408822
238935511,14.7617077389149
238945498,14.7617077390868
238954634,14.7617077382562
238975544,14.7617077354965
238985547,14.7617077343486
238995574,14.76170773323
239015646,14.7617077310425
239034744,14.7617077298489
239054790,14.7617077270941
239074773,14.7617077263692
239084772,14.7617077248527
239094779,14.761707577637
239114844,14.7617075743804
239124758,14.7617075725934
239134798,14.7617075712914
239154805,14.7617075675376
239164746,14.7617075665651
239174748,14.7617075644545
239194759,14.7617075619972
239214869,14.7617075589017
239224794,14.7617075571491
239244816,14.7617075529169
239254798,14.7617075517898
239274845,14.7617075486624
239284830,14.7617075465821
239294653,14.7617073151467
239304700,14.7617073126884
239314749,14.7617073112645
239324979,14.7617073082148
239334623,14.7617073049765
239354998,14.7617073007907
239365000,14.761707297486
239374831,14.761707294606
239394866,14.7617072896735
239404606,14.7617072872706
239414654,14.7617072839883
239424974,14.7617072816191
239434829,14.7617072797166
239454745,14.761707274005
239464741,14.7617072714783
239474782,14.7617072686023
239484826,14.7617072654478
239494808,14.7617073208977
239504769,14.7617073191253
239514790,14.7617073173538
239524827,14.7617073145414
239534745,14.7617073113352
239554799,14.7617073082403
239564746,14.7617073057211
239574744,14.761707303431
239584840,14.7617073008599
239594785,14.7617072989989
239614797,14.7617072946368
239624818,14.7617072921194
239634752,14.7617072892503
239654810,14.7617072855129
239674765,14.7617072811217
239684913,14.7617072779666
239694761,14.7617072764659
239704788,14.7617073758279
239714747,14.7617073744969
239734758,14.7617073698635
239744748,14.761707368449
239754807,14.7617073664889
239774838,14.7617073635752
239784882,14.7617073619246
239794857,14.7617073599725
239814582,14.7617073560054
239824625,14.7617073549525
239834839,14.7617073529778
239844693,14.7617073499956
239855020,14.7617073489397
239864790,14.7617073465498
239874839,14.7617073446235
239895091,14.7617072766445
239915008,14.7617072732483
239925064,14.7617072707041
239934727,14.7617072689049
239944742,14.7617072662585
239954820,14.7617072638584
239974747,14.7617072602798
239984752,14.7617072587562
239994788,14.7617072570481
240004752,14.7617072536581
240014747,14.7617072523468
240024806,14.7617072506723
240034762,14.7617072475491
240054808,14.7617072436393
240064771,14.7617072419081
240074839,14.7617072389613
240084750,14.7617072379843
240094760,14.7617072147261
240104751,14.7617072128097
240114753,14.7617072107865
240134767,14.7617072062412
240144752,14.7617072052553
240154789,14.7617072016994
240174743,14.7617071982495
240184749,14.7617071965804
240194785,14.7617071937777
240214761,14.7617071893988
240224845,14.7617071878417
240234836,14.7617071846527
240244838,14.7617071830496
240254850,14.7617071812648
240264877,14.7617071786796
240274832,14.7617071769985
240284960,14.7617071739317
240294815,14.7617071717913
240314588,14.7617072231676
240324856,14.7617072215002
240334683,14.761707219838
240344726,14.7617072190975
240354746,14.7617072161788
240375007,14.7617072129421
240385028,14.7617072112387
240394813,14.761707209202
240405044,14.7617072072033
240415028,14.7617072059026
240425048,14.7617072036237
240434771,14.7617072023942
240444755,14.7617072006053
240454752,14.7617071982995
240464746,14.7617071960672
240474834,14.7617071949964
240484751,14.7617071938126
240494848,14.7617072497845
240504758,14.7617072487914
240514746,14.7617072472975
240524791,14.7617072458075
240534777,14.7617072440988
240554747,14.7617072410725
240564805,14.7617072395973
240574747,14.7617072379493
240584748,14.7617072370829
240594875,14.7617072364446
240614759,14.7617072320826
240634796,14.761707229687
240644766,14.7617072284984
240654758,14.7617072275454
240664851,14.7617072258483
240674836,14.7617072245456
240684594,14.7617072227463
240694868,14.7617072247669
240704881,14.76170722391
240714845,14.7617072213457
240724866,14.7617072196154
240734847,14.7617072194447
240754759,14.7617072158517
240764816,14.7617072148476
240774603,14.761707214769
240794667,14.7617072114289
240804881,14.7617072098686
240814842,14.7617072089004
240824825,14.7617072073484
240834734,14.7617072050132
240844741,14.7617072045291
240854553,14.7617072032316
240864979,14.7617072020244
240874839,14.7617072011943
240884852,14.7617071996984
240894702,14.7617072047229
240914925,14.7617072033011
240924932,14.7617072018507
240934926,14.761707200045
240944930,14.7617071997627
240954751,14.7617071978819
240965027,14.7617071972368
240974759,14.7617071956505
240984761,14.7617071934796
240994847,14.7617071933654
241004832,14.7617071921472
241014757,14.7617071916139
241024757,14.7617071899501
241034760,14.7617071891518
241044767,14.7617071875464
241054757,14.7617071869328
241064886,14.7617071858439
241074826,14.7617071849413
241084759,14.7617071838191
241094802,14.7617071658653
241114750,14.7617071640144
241124781,14.7617071629674
241134816,14.7617071610907
241154601,14.761707159037
241164858,14.7617071583556
241174849,14.7617071573611
241184840,14.7617071565178
241194886,14.7617071545225
241204908,14.761707154077
241214759,14.7617071534435
241224765,14.7617071518207
241234818,14.7617071510406
241254844,14.7617071484793
241274883,14.7617071467431
241284900,14.7617071706955
241294906,14.7617071697685
241314756,14.7617071673147
241334815,14.761707166916
241344758,14.7617071659643
241354755,14.7617071654961
241364857,14.7617071647444
241374767,14.7617071633683
241384616,14.7617071633138
241394661,14.7617071623628
241414582,14.7617071603932
241424627,14.7617071598247
241434642,14.76170715888
241444936,14.7617071583955
241454926,14.7617071581209
241465031,14.761707157317
241474883,14.7617071573544
241494775,14.7617070107851
241504818,14.7617070108199
241514758,14.7617070081379
241524758,14.7617070071864
241534811,14.7617070058481
241544758,14.7617070058166
241554759,14.761707003473
241574763,14.7617070013312
241584758,14.7617070002482
241594835,14.7617069988443
241604808,14.7617069977236
241614764,14.7617069959271
241624765,14.7617069950836
241634807,14.7617069940044
241654840,14.7617069913978
241664756,14.7617069897204
241674907,14.7617069890336
241694585,14.7617072482048
241704634,14.7617072471217
241714815,14.7617072470829
241734873,14.761707247751
241754850,14.7617072485742
241764938,14.7617072488124
241774782,14.7617072485523
241784745,14.7617072486716
241794772,14.7617072489728
241814755,14.761707248709
241824765,14.7617072486856
241834810,14.7617072481398
241844765,14.7617072489129
241854754,14.7617072495625
241864844,14.7617072490987
241874882,14.7617072488289
241894616,14.7617069899073
241904635,14.7617069884729
241914838,14.7617069884939
241934938,14.7617069859471
241944587,14.7617069847456
241954604,14.7617069844133
241974690,14.7617069819335
241984840,14.7617069811327
241994856,14.7617069801104
242014754,14.7617069781479
242024754,14.7617069768186
242034808,14.7617069762257
242044771,14.7617069747057
242054753,14.7617069743203
242064854,14.7617069739036
242074827,14.7617069715745
242084765,14.7617069716115
242094789,14.7617069571119
242104637,14.761706956007
242114838,14.7617069559422
242134887,14.7617069532833
242144843,14.7617069533977
242154777,14.7617069515884
242174647,14.7617069492775
242184665,14.76170694941
242194852,14.761706947567
242204877,14.761706947498
242214837,14.7617069461603
242224751,14.7617069459153
242234811,14.7617069444056
242254753,14.76170694286
242264852,14.7617069417501
242274883,14.7617069405634
242294789,14.7617069982238
242304800,14.7617069987995
242314780,14.7617069969948
242324781,14.7617069968457
242334834,14.7617069972648
242344836,14.7617069958614
242354781,14.7617069962271
242364885,14.7617069951343
242374801,14.7617069949047
242394858,14.7617069934305
242404847,14.7617069929206
242414788,14.7617069918385
242434685,14.7617069906041
242454832,14.761706990884
242464932,14.7617069899808
242474896,14.7617069891923
242484868,14.7617069890892
242494609,14.7617068672376
242514839,14.7617068643605
242524810,14.7617068633958
242534944,14.7617068631459
242554602,14.7617068604558
242564935,14.7617068590548
242574944,14.761706858988
242594814,14.7617068570376
242604843,14.7617068558458
242614569,14.7617068556546
242624814,14.761706854129
242634671,14.761706854067
242644856,14.7617068521153
242654843,14.7617068510203
242664938,14.7617068508415
242674946,14.7617068498022
242684786,14.7617068494425
242694793,14.7617068309415
242714762,14.7617068297437
242724755,14.7617068291037
242734872,14.7617068279038
242744742,14.761706826924
242754750,14.7617068255268
242764860,14.7617068252363
242774784,14.7617068245776
242794826,14.7617068229041
242804818,14.7617068221991
242814757,14.7617068212573
242824760,14.7617068195707
242834817,14.7617068189669
242844765,14.7617068177236
242854735,14.7617068171367
242864859,14.7617068160401
242874820,14.761706815954
242894765,14.7617067996147
242904799,14.7617067985593
242914760,14.7617067970112
242934838,14.7617067948161
242954845,14.7617067933023
242964717,14.7617067916368
242974894,14.7617067907415
242984844,14.7617067895141
242994892,14.7617067875304
243014626,14.7617067867695
243024671,14.7617067864535
243034983,14.7617067851987
243054950,14.7617067836627
243065100,14.7617067830328
243075027,14.7617067822589
243084955,14.7617068040651
243094602,14.761706802837
243104650,14.7617068014318
243124844,14.7617067995274
243134903,14.7617067991504
243144847,14.7617067974041
243164938,14.7617067959545
243174798,14.7617067955329
243184753,14.7617067946829
243194785,14.761706793757
243204759,14.7617067929675
243214758,14.7617067922286
243224757,14.761706791373
243234819,14.7617067909456
243244775,14.7617067908421
243254757,14.7617067885463
243264853,14.7617067889423
243274838,14.7617067877606
243294758,14.761706945916
243304819,14.7617069453879
243314758,14.7617069452326
243334854,14.7617069460295
243344771,14.7617069460328
243354752,14.7617069462994
243364787,14.761706945756
243374822,14.7617069460723
243384768,14.7617069463373
243394786,14.7617069464487
243414759,14.7617069464743
243434847,14.761706945947
243444823,14.761706946475
243454619,14.761706947595
243464859,14.7617069466859
243474713,14.7617069462251
243494905,14.7617070283154
243504958,14.7617070284456
243514903,14.7617070289827
243535023,14.761707030139
243544799,14.7617070310261
243554635,14.7617070309663
243574613,14.7617070327675
243584922,14.7617070327971
243594671,14.7617070336006
243614938,14.761707034765
243634863,14.7617070351836
243644917,14.761707035682
243654756,14.7617070357041
243664787,14.7617070370019
243674789,14.7617070368541
243684788,14.7617070508944
243694764,14.7617070512113
243704855,14.7617070525897
243714755,14.7617070540526
243734803,14.761707054859
